chrom	start	end	log2_insulation_score_30000	log2_insulation_score_50000	log2_insulation_score_100000	log2_insulation_score_250000
chr2	390000	400000	0.10569763315730418	0.16885958867153167	0.24006548310952827	0.36372859726917806
chr2	400000	410000	0.11911029662897858	0.156844070291322	0.2615365208066931	0.39606587623872497
chr2	410000	420000	0.045858150290858525	0.140254569396804	0.2543583127229421	0.4153513287846852
chr2	420000	430000	0.03222265330934507	0.13982958278794416	0.2484000782476127	0.43301475997544864
chr2	430000	440000	0.003242148905155755	0.1324436783643695	0.24736642210118762	0.43886306989921803
chr2	440000	450000	0.11317066585026146	0.17883850979005847	0.25207648111995246	0.44246361208377527
chr2	450000	460000	0.11703823506780041	0.1776696863490339	0.24896653781156805	0.4330081443588111
chr2	460000	470000	0.11833178474575316	0.15602794750513582	0.23925623246502317	0.4177414663159582
chr2	470000	480000	0.08927223369206738	0.1392619489537553	0.21352590345671357	0.3892010574307689
chr2	480000	490000	0.08779124318266367	0.1391718868825442	0.19067371635670174	0.35833615919081285
chr2	490000	500000	0.12295450480865185	0.10720316134472302	0.17701306436796244	0.30609432708301865
chr2	500000	510000	0.10536819997686239	0.06426922121901167	0.15081735406622626	0.258769032795018
chr2	510000	520000	0.022757270756999088	0.05018136835171236	0.14348870438144415	0.21329226627660566
chr2	520000	530000	-0.03558368528224239	-0.012164599746126162	0.12719648034931605	0.16681126097691815
chr2	530000	540000	-0.001084948477845459	0.010029939309023737	0.1461156297663771	0.14047337630338275
chr2	540000	550000	-0.008038008404515589	0.0017075762936794834	0.17389624633321332	0.10140264782020568
chr2	550000	560000	0.012229585519232838	0.05770785813256605	0.19950234984851267	0.07345229219848513
chr2	560000	570000	0.055772608545088045	0.1266353086540947	0.22589823584553184	0.04722250693217563
chr2	570000	580000	0.10365836054560097	0.1802922143023285	0.2523324195919787	0.02901938038228689
chr2	580000	590000	0.12421433278148433	0.2174951371212498	0.22416063120414453	0.004192211288056418
chr2	590000	600000	0.1230312670317877	0.2019928177161528	0.1760803140649079	-0.03779810960423125
chr2	600000	610000	0.09436000009099263	0.14007244080898165	0.10109810678859531	-0.08722409421316338
chr2	610000	620000	-0.06568729304680136	0.013801634704701098	-0.03235518727189216	-0.15357569102453525
chr2	620000	630000	-0.21598635729131785	-0.17454026139139264	-0.20607219149271722	-0.23413428145822077
chr2	630000	640000	-0.31227984713362383	-0.33188331326826453	-0.38643233555726575	-0.3168493722690863
chr2	640000	650000	-0.2289200224549567	-0.437354745927689	-0.5017998537319261	-0.39836109644666584
chr2	650000	660000	-0.2672513869373528	-0.5523730618686712	-0.6038300242240552	-0.450121238619153
chr2	660000	670000	-0.5750515604359585	-0.6992356650853327	-0.7223694686592596	-0.5096278750191678
chr2	670000	680000	-0.7192039540554129	-0.7591888951180764	-0.7558690807758596	-0.5340025702565445
chr2	680000	690000	-0.5311974773291561	-0.544509275975108	-0.5942823568959295	-0.47052828521895695
chr2	690000	700000	-0.1701934984889773	-0.18175043301690622	-0.43613570631873916	-0.3957790162038643
chr2	700000	710000	0.1088351253408201	0.035850470904510934	-0.3118431278221581	-0.31812420982591266
chr2	710000	720000	0.14603373051910326	0.047567136050517364	-0.2782058174984138	-0.2523249915481847
chr2	720000	730000	-0.09691856713877525	-0.05899536202751498	-0.26425836777054895	-0.21029704334620364
chr2	730000	740000	-0.4503835172420046	-0.2853832910294695	-0.2911165525430136	-0.20195966906428228
chr2	740000	750000	-0.460886459067783	-0.32167973284788415	-0.2831649807542628	-0.1748268221991266
chr2	750000	760000	-0.2360774745952998	-0.17033985122500422	-0.1732963332060847	-0.12202047700243583
chr2	760000	770000	-0.000374629918126977	-0.05017725152431036	-0.03873786593039851	-0.06922074394596849
chr2	770000	780000	0.07249713279629608	0.02839605412537723	0.07445049750079999	-0.015452466955356242
chr2	780000	790000	0.00036233590199362566	0.10421215456320437	0.15530066752056387	0.025698575369152755
chr2	790000	800000	0.0655917684807588	0.1833027753572562	0.20680088000579952	0.05596053047055034
chr2	800000	810000	0.14134551896605407	0.22157600739165784	0.25690164322338027	0.08792655353795349
chr2	810000	820000	0.21286212939209703	0.22476171508478004	0.26819840742918993	0.12031424636925425
chr2	820000	830000	0.23760132642895906	0.19328147481145694	0.2564952911288914	0.13233148086015392
chr2	830000	840000	0.018897262943978855	0.09678544383935135	0.22379405633145044	0.13482538735761582
chr2	840000	850000	-0.04554975477041635	0.06327331864008262	0.17998447244315757	0.136079097305643
chr2	850000	860000	-0.06555230631365062	0.01428658173850727	0.14286675156161763	0.1399563363696641
chr2	860000	870000	-0.0005006052388682183	0.03185345926633982	0.10648845922877974	0.14791545908473924
chr2	870000	880000	-0.02936027570658571	0.04391943818933769	0.06734510133033021	0.15367054183663295
chr2	880000	890000	-0.05980491948710832	0.02812475875847365	0.05289907129647141	0.17060031581324667
chr2	890000	900000	-0.02889648371239306	0.04453916071429427	0.03177083677444232	0.18091484351067139
chr2	900000	910000	0.0031971813545332004	0.01753841876578623	-0.009687595501982633	0.18262176573218272
chr2	910000	920000	0.014661705751899177	-0.020717418938275795	-0.05208842341875325	0.1786764555856025
chr2	920000	930000	-0.0396274013443461	-0.10555409497807657	-0.10017019761330376	0.16995437873462838
chr2	930000	940000	-0.23605364055393413	-0.2455282196809681	-0.17268166917868788	0.1485965637640831
chr2	940000	950000	-0.36789395797199226	-0.34843900432726727	-0.2356512046097188	0.14057980269513268
chr2	950000	960000	-0.4878808467502521	-0.37010528768140516	-0.25205980426022695	0.14930640834702869
chr2	960000	970000	-0.32561263303721133	-0.2795061908303866	-0.19207590797690632	0.17571032012763227
chr2	970000	980000	-0.12348060779954763	-0.10243929253180596	-0.1194482590755095	0.208854427907573
chr2	980000	990000	0.0963501122874776	0.059398384570146186	-0.04252927718302269	0.24401179636203588
chr2	990000	1000000	0.21201028695117227	0.16810829614813994	0.032868984092405615	0.269702380383795
chr2	1000000	1010000	0.1509171675438784	0.13657507240683972	0.07827637225582026	0.2887251101590746
chr2	1010000	1020000	0.10039108745589734	0.03208997711839498	0.12003022686828643	0.3034747418169663
chr2	1020000	1030000	-0.04392333478204338	-0.06159268157776271	0.14643987504683165	0.32004364262328433
chr2	1030000	1040000	-0.19030134148349925	-0.10963343448624306	0.18295204718603444	0.33681137354837615
chr2	1040000	1050000	-0.277200021564473	-0.13187479197687288	0.24402846020208088	0.35487923357271745
chr2	1050000	1060000	-0.15380881822588677	-0.02793940872972374	0.27453816946435083	0.3772924634313654
chr2	1060000	1070000	0.0799553681872437	0.14245795658862379	0.3173094329653503	0.4096678582925212
chr2	1070000	1080000	0.2479526324063296	0.2357442523800116	0.3431775847670704	0.42479531598432274
chr2	1080000	1090000	0.28948317273827306	0.2682018126068667	0.3273186803778075	0.4265271955745503
chr2	1090000	1100000	0.22011504870825385	0.23839712097414972	0.2690515222453506	0.4118888299546283
chr2	1100000	1110000	0.16809538634540577	0.12065100199970008	0.17381650013909533	0.3734587829372162
chr2	1110000	1120000	-0.005134184095006395	-0.003079264787424229	0.07066720461195007	0.33737300557680977
chr2	1120000	1130000	-0.2025563619001025	-0.16057994029109263	-0.037400553560600173	0.29160120356033187
chr2	1130000	1140000	-0.2730531277816668	-0.27897743770554534	-0.14516307419150584	0.24367454506942035
chr2	1140000	1150000	-0.35530416496395906	-0.30998422692445443	-0.21211480963287038	0.19387147997766424
chr2	1150000	1160000	-0.2712281487506175	-0.28053083267113954	-0.2121240385733875	0.1640598075368858
chr2	1160000	1170000	-0.2272419068088608	-0.22549958750314525	-0.16700214299506416	0.16281191297147823
chr2	1170000	1180000	-0.13361860507019324	-0.1293068281873096	-0.11559581840715495	0.1673730035229787
chr2	1180000	1190000	-0.04403710370903036	-0.02549779164734153	-0.06489570992655522	0.1768288067329331
chr2	1190000	1200000	0.04381096899533302	0.015527029121875589	-0.014540170515180114	0.18844738451278423
chr2	1200000	1210000	0.002581657489150552	-0.005716822931912666	0.013811686869698381	0.18671442284487955
chr2	1210000	1220000	-0.20050922543155786	-0.06808866435976241	0.007832772595161741	0.18528910260208756
chr2	1220000	1230000	-0.2705232809242397	-0.14829742938990786	-0.000738539303037619	0.17166737684013558
chr2	1230000	1240000	-0.2018156391819465	-0.13239594625764847	0.017618582087536003	0.17514868100305966
chr2	1240000	1250000	-0.14472384612244935	-0.08562185183155525	0.046045757051841836	0.1935249926921491
chr2	1250000	1260000	-0.011595438678297437	-0.05577817120649986	0.07121259971505413	0.21658143735422689
chr2	1260000	1270000	-0.01022278637684417	-0.04163169169930836	0.0868468787083594	0.23480198764040366
chr2	1270000	1280000	-0.03893635284986322	-0.0008123853857527189	0.09722920070751395	0.2536083880083788
chr2	1280000	1290000	-0.07080953219334604	0.0034472666894034337	0.09646166558667557	0.2722087612849549
chr2	1290000	1300000	-0.01699353543684351	0.04127398053255953	0.1189247278938674	0.30411042082830175
chr2	1300000	1310000	-0.01695382094973525	0.048752524775066024	0.1311990962729864	0.3389103937306691
chr2	1310000	1320000	0.01824490682633397	0.06413185026921639	0.14124966370724182	0.3491440736045711
chr2	1320000	1330000	0.054633296512618564	0.10443425885151522	0.15783383072371113	0.3391331994349154
chr2	1330000	1340000	0.10737289783970753	0.12394970086808668	0.19189224649243147	0.3245080269963288
chr2	1340000	1350000	0.057104750233627606	0.08158004709324787	0.19660214201481746	0.2964827117671107
chr2	1350000	1360000	0.03423263313528696	0.07760332569871736	0.201118939235525	0.26617056248291415
chr2	1360000	1370000	0.001934803069129796	0.055773190148083525	0.18461607756985163	0.22864291455055924
chr2	1370000	1380000	0.010707096529099408	0.07787462020197536	0.1769722214668275	0.1871298265966596
chr2	1380000	1390000	-0.016674575887653975	0.057564225781285325	0.1526979131810412	0.1350988739177632
chr2	1390000	1400000	-0.018234705330171363	0.029576346957330236	0.1420810410354777	0.078438913114476
chr2	1400000	1410000	-0.008305999677145886	0.03317778307415174	0.12558895367827005	0.014832569380815326
chr2	1410000	1420000	-0.03624534894537525	0.009635417799553648	0.08935408218613895	-0.05036257000505335
chr2	1420000	1430000	-0.03715461281445898	0.011666305636250662	0.04759851653142435	-0.12347172718161498
chr2	1430000	1440000	-0.007263468204247354	0.023836455547902816	0.02834817693886914	-0.18810922059003254
chr2	1440000	1450000	0.0689182705916159	0.04306393474801234	0.03545587198922028	-0.25209795819669906
chr2	1450000	1460000	0.04135975503916536	-0.0004278077372241483	-0.0013160706055771892	-0.3344391140668931
chr2	1460000	1470000	-0.0183685441688274	-0.0590013895026012	-0.07837993427021367	-0.4308537422828256
chr2	1470000	1480000	-0.1418652582125452	-0.10109695546330494	-0.17487175143572942	-0.5391571274753618
chr2	1480000	1490000	-0.08121174286342342	-0.06911704822144571	-0.23318602964419985	-0.6247636415478687
chr2	1490000	1500000	0.008037060175866077	-0.041547925226681534	-0.2940823890748029	-0.7088425144452012
chr2	1500000	1510000	0.007865885009351514	-0.047708185967124075	-0.38311166383586215	-0.7774150982457695
chr2	1510000	1520000	-0.02382556861777556	-0.1638255939526219	-0.4916577588439126	-0.8388982003404555
chr2	1520000	1530000	-0.30784093168184257	-0.39583107501883935	-0.6657935185083393	-0.8825837115110601
chr2	1530000	1540000	-0.5807123496588689	-0.6240877914668422	-0.8214162116790823	-0.9232743191323214
chr2	1540000	1550000	-0.9389892630802659	-0.9125338145667955	-0.985751599889668	-0.9407512265754066
chr2	1550000	1560000	-0.7162666495992278	-0.7135356095462666	-0.8054774658120321	-0.7117151186388231
chr2	1560000	1570000	-0.26743475004037753	-0.3832503266177497	-0.5007510063729659	-0.46544301564474877
chr2	1570000	1580000	0.1550990672981756	-0.054278410048058175	-0.21934716652409494	-0.24535637393798562
chr2	1580000	1590000	0.18312919625365515	0.190794777991621	0.0028161047749987716	-0.041246820730596996
chr2	1590000	1600000	0.20312754238704864	0.3808736978455468	0.18602823622009532	0.1272167249920568
chr2	1600000	1610000	0.4110554389622248	0.5140198628364475	0.3543132609390424	0.25813951439844074
chr2	1610000	1620000	0.5382655169819336	0.6115544529423291	0.48029078223714433	0.34817087341594904
chr2	1620000	1630000	0.6377718243785557	0.6268881790866884	0.5805448842341101	0.414767199994874
chr2	1630000	1640000	0.5037557290424644	0.5432458410918987	0.6381776118147766	0.45249760218659263
chr2	1640000	1650000	0.32935643701836975	0.3837560220762208	0.6836953878536014	0.4759827195170831
chr2	1650000	1660000	0.25506501458610625	0.2987010783713432	0.7340958599598381	0.5086416775830551
chr2	1660000	1670000	0.2163552921864872	0.2930810745896291	0.7689563860901198	0.5263590915218677
chr2	1670000	1680000	0.3733380756483126	0.39643403861451265	0.853039953415332	0.5601018322495811
chr2	1680000	1690000	0.47667856773984646	0.6003844474474013	0.895326941962279	0.5823282789961398
chr2	1690000	1700000	0.622182856729277	0.7830648423495822	0.8672735121047851	0.5819893251447569
chr2	1700000	1710000	0.6890334560451317	0.8735881833968703	0.8290167539288817	0.5583948255985886
chr2	1710000	1720000	0.5350733348880395	0.7733671991661535	0.756235573639544	0.5057375915562152
chr2	1720000	1730000	0.42714846018147284	0.45899339548533447	0.6578554104474238	0.41783427196710604
chr2	1730000	1740000	-0.09737731536685415	0.039531407293724515	0.4712671882419776	0.2934573906442461
chr2	1740000	1750000	-0.5234738952314273	-0.3307514180747708	0.2299741307474602	0.14454485947459522
chr2	1750000	1760000	-0.5498863585065188	-0.39593668741019034	0.018823982367747037	-0.023969378375102296
chr2	1760000	1770000	-0.08955384065063436	-0.14799501631749745	-0.04557915639065273	-0.14880817399374516
chr2	1770000	1780000	0.2582568056110774	0.22377666771518562	-0.023168494936209517	-0.26023364732381926
chr2	1780000	1790000	0.38518122534316024	0.33873766004597905	-0.04584156615314644	-0.3751343815096328
chr2	1790000	1800000	0.3745091239022845	0.23869753365962776	-0.12230906473207394	-0.4971536284522918
chr2	1800000	1810000	0.01074918064593275	0.005449568413281557	-0.26904008885704356	-0.6835031825081864
chr2	1810000	1820000	-0.37386276159503845	-0.3158485722604994	-0.5108518671361743	-0.92593899071801
chr2	1820000	1830000	-0.5926912343572178	-0.5462877234320491	-0.736596482648035	-1.197609085293553
chr2	1830000	1840000	-0.4240828579073371	-0.4751161466395159	-0.7596176641690364	-1.3155898345154828
chr2	1840000	1850000	-0.1144175998960541	-0.3959468424794013	-0.7353127701508799	-1.3544812521803902
chr2	1850000	1860000	-0.096176836483543	-0.368710180226826	-0.7477866563089417	-1.3718119863543357
chr2	1860000	1870000	-0.2505121876720489	-0.36754736224902257	-0.7774309096686156	-1.3779576881378777
chr2	1870000	1880000	-0.35540959360855257	-0.42574397594389907	-0.7762513798666308	-1.349480065648074
chr2	1880000	1890000	-0.36194837136628244	-0.4486109941474676	-0.7686897670377916	-1.2946719274588523
chr2	1890000	1900000	-0.31571274990113113	-0.41636304654025685	-0.7135426333838519	-1.2096151134090782
chr2	1900000	1910000	-0.30568980051937605	-0.383111193044166	-0.6203283633373564	-1.1118312780565816
chr2	1910000	1920000	-0.2233171224152024	-0.33722320272557343	-0.5186021208925222	-1.007981136692881
chr2	1920000	1930000	-0.20841770946162347	-0.26965516694062236	-0.42404141609625473	-0.8958010851348119
chr2	1930000	1940000	-0.1420765708505861	-0.20905687464776282	-0.3525173979486193	-0.7954729942888444
chr2	1940000	1950000	-0.0969709612110932	-0.15821610760565907	-0.27356086284554376	-0.6976063525310702
chr2	1950000	1960000	-0.11516688095016131	-0.12551985548517736	-0.2178145840209831	-0.6183285827961165
chr2	1960000	1970000	-0.16684635398441156	-0.12145966749426623	-0.17177332166719403	-0.5371818896873486
chr2	1970000	1980000	-0.1488595960554871	-0.12611207813351638	-0.12708042661550076	-0.4616308972237627
chr2	1980000	1990000	-0.14907138956952784	-0.12727812955638151	-0.0990739807890219	-0.3938350079939295
chr2	1990000	2000000	-0.14607727630097	-0.11719455359649524	-0.07113031937905173	-0.33440815297020937
chr2	2000000	2010000	-0.1509227118223377	-0.08867159555666643	-0.055947053622068636	-0.2814535146640537
chr2	2010000	2020000	-0.1394549118570068	-0.0904531660114403	-0.04154698545506178	-0.23494842763670357
chr2	2020000	2030000	-0.12028442514092565	-0.09048508512197083	-0.03245203980487097	-0.18486396570524838
chr2	2030000	2040000	-0.16177779038624557	-0.08838401252090276	-0.031102501595700025	-0.14083084304100713
chr2	2040000	2050000	-0.13451543210780673	-0.09836015413275817	-0.05233955987471981	-0.09674882065329056
chr2	2050000	2060000	-0.05803899794091091	-0.07955026218093271	-0.05824003399243058	-0.04535311843142798
chr2	2060000	2070000	-0.11144054627975354	-0.08657833921245287	-0.06470462738966294	-0.006201588860176452
chr2	2070000	2080000	-0.16440590997710902	-0.13111796226342526	-0.1091753031032818	0.017325717307294018
chr2	2080000	2090000	-0.23496677652091685	-0.20107961886080875	-0.13749781628632618	0.025339033524340315
chr2	2090000	2100000	-0.2666108696977462	-0.18382216023151468	-0.14030378888470407	0.04770182381772495
chr2	2100000	2110000	-0.24285728014225758	-0.1704239893289885	-0.14699003004677944	0.06956490641706946
chr2	2110000	2120000	-0.17306592159146544	-0.18208455473876464	-0.13623835576951435	0.08198569005724671
chr2	2120000	2130000	-0.2232212875559023	-0.1986381056418948	-0.15685391314311223	0.08873293381779618
chr2	2130000	2140000	-0.2887916148453504	-0.2249084739616382	-0.1440900004198798	0.09371857320599908
chr2	2140000	2150000	-0.33863865691026895	-0.23626075168573207	-0.14689784384269033	0.1003828409316618
chr2	2150000	2160000	-0.2425913234481662	-0.20839810725127308	-0.12894767500162646	0.11229939896720029
chr2	2160000	2170000	-0.2015027492571861	-0.1722738437354999	-0.12690649056259234	0.10976689090213813
chr2	2170000	2180000	-0.16855423841543046	-0.1421724262416899	-0.12514583924476574	0.10881172082805846
chr2	2180000	2190000	-0.16230979314535898	-0.11998611722419049	-0.10270128392152357	0.11862996371348458
chr2	2190000	2200000	-0.08148278906731816	-0.08524603276011844	-0.0736605719994728	0.12582007274094414
chr2	2200000	2210000	-0.11808958958115355	-0.10758175718565284	-0.06673127739499403	0.12845534929610541
chr2	2210000	2220000	-0.11247364105322659	-0.07425466282978717	-0.05501395090707424	0.1408976508075599
chr2	2220000	2230000	-0.09412095481690458	-0.07499999848069726	-0.05064754441765745	0.14602340178624526
chr2	2230000	2240000	-0.05497783330345831	-0.07553971938160023	-0.03159637138052743	0.15646835589005628
chr2	2240000	2250000	-0.09074086098966376	-0.0760334464926734	-0.017877563077727893	0.16286454388174174
chr2	2250000	2260000	-0.11831987042130411	-0.06928862577825434	-0.01441216516280509	0.1712974767696783
chr2	2260000	2270000	-0.1226561461196285	-0.07461637391913756	-0.024302723650394365	0.16612542705135644
chr2	2270000	2280000	-0.12397387382836517	-0.09311474436628649	-0.03537293741306402	0.15874927276229617
chr2	2280000	2290000	-0.2027546975131046	-0.11298548075556128	-0.05894692909094796	0.1587957054977588
chr2	2290000	2300000	-0.24583510713739476	-0.19906018274686124	-0.09476613910577682	0.14294965284344563
chr2	2300000	2310000	-0.2514170052293092	-0.2571999860059343	-0.12529496866141285	0.12843255942447912
chr2	2310000	2320000	-0.30863228627939043	-0.25919866915779716	-0.15988279509937375	0.11885780843827233
chr2	2320000	2330000	-0.2809087406695969	-0.2158151962428385	-0.14920557624249992	0.11952494474123089
chr2	2330000	2340000	-0.2002365875664654	-0.16761907244205415	-0.14642977409400598	0.11156466849679621
chr2	2340000	2350000	-0.0928846966615835	-0.07091811044392969	-0.11125003660402052	0.11275778600380534
chr2	2350000	2360000	-0.1252620804086003	-0.036260547481978024	-0.08299050483230491	0.11266489342066907
chr2	2360000	2370000	-0.13930728959008923	-0.04675815139283306	-0.07659292438010008	0.10951779581530079
chr2	2370000	2380000	-0.1543111851881384	-0.08067441734734918	-0.06031798823757746	0.09800471264719918
chr2	2380000	2390000	-0.16066665247934736	-0.06154780022098948	-0.05036582073155832	0.09238027823470651
chr2	2390000	2400000	-0.1465631558050102	-0.06367021236381118	-0.0346411661317613	0.08692419028372912
chr2	2400000	2410000	-0.11785373885080662	-0.05421671015451833	-0.026119848037377665	0.08313497003048669
chr2	2410000	2420000	-0.07321274564163333	-0.05052135449568512	-0.021417471083615598	0.07979627227585238
chr2	2420000	2430000	-0.11284842708963436	-0.06915204755818098	-0.05340821442685253	0.055734076745503826
chr2	2430000	2440000	-0.13193970679881648	-0.058832378920531066	-0.05578094547171248	0.04014286602003606
chr2	2440000	2450000	-0.13588068977394863	-0.08268817206711923	-0.08386419693186653	0.014036233778777874
chr2	2450000	2460000	-0.12361640436456674	-0.07343175131396401	-0.0837096434208431	0.0009063314940749415
chr2	2460000	2470000	-0.11802812398854343	-0.08983283594381193	-0.10729164770265812	-0.008011886212819674
chr2	2470000	2480000	-0.05127145457494973	-0.09452353645649138	-0.12658343965207855	-0.015885431740535087
chr2	2480000	2490000	-0.10728694035906208	-0.14067089947291436	-0.1516028232933168	-0.02937626070365057
chr2	2490000	2500000	-0.20485107672879665	-0.17463571301808725	-0.19477658974321646	-0.04457124968095393
chr2	2500000	2510000	-0.2395040075575327	-0.19815922774352188	-0.19244942906360776	-0.045137406808371056
chr2	2510000	2520000	-0.2519889528201148	-0.2024457305986589	-0.1696121151211691	-0.041488381492941415
chr2	2520000	2530000	-0.13756688431279393	-0.16383453794458813	-0.13148492732870168	-0.02734983042459345
chr2	2530000	2540000	-0.1740111802021494	-0.14264321286940432	-0.10271775995820004	-0.017486781800210814
chr2	2540000	2550000	-0.18890199715157754	-0.14212395283264628	-0.10085458282303493	-0.013103891609947628
chr2	2550000	2560000	-0.2102279679248871	-0.1598246365630438	-0.0976798993940729	-0.00885203799868463
chr2	2560000	2570000	-0.23737442608390028	-0.161067532342346	-0.08514693571451863	0.004393591693250501
chr2	2570000	2580000	-0.21231847017669334	-0.18977246640501988	-0.07833646496369077	0.014237602493409697
chr2	2580000	2590000	-0.2493368520698451	-0.1660515052287001	-0.052896756289594116	0.022138999522647085
chr2	2590000	2600000	-0.2157723982425466	-0.12468059197984241	-0.04814287077881066	0.034380890819257263
chr2	2600000	2610000	-0.15743934633955706	-0.1214915213202041	-0.0516674674128671	0.035390471811981995
chr2	2610000	2620000	-0.15932692096554504	-0.1177053586459271	-0.05260342217720281	0.03803544128858199
chr2	2620000	2630000	-0.22003396137851572	-0.15293625355614546	-0.08225831519332197	0.0368036396849542
chr2	2630000	2640000	-0.17815228049964693	-0.16501240120938854	-0.07498803526860597	0.045858366490019474
chr2	2640000	2650000	-0.202167135838844	-0.1623918209577367	-0.08512138367217327	0.058245225500963
chr2	2650000	2660000	-0.15075900823144048	-0.13056767909619169	-0.07655023600491677	0.07366424373442343
chr2	2660000	2670000	-0.18242347617832907	-0.13364417575746873	-0.06802351254013327	0.09261886687449203
chr2	2670000	2680000	-0.16106044684075363	-0.08403121745194922	-0.057740848261550945	0.1096350070528461
chr2	2680000	2690000	-0.14677724166072167	-0.09374138882912543	-0.0455388225741932	0.12139242722556357
chr2	2690000	2700000	-0.08876019585367885	-0.056137473597735785	-0.01698064576762451	0.1400428788793782
chr2	2700000	2710000	-0.09954713873738104	-0.05451481373266976	0.007060397001562618	0.15427199626504795
chr2	2710000	2720000	-0.08524437740241486	-0.06955513361896055	0.015468792518548623	0.16319134954043785
chr2	2720000	2730000	-0.15016048083567735	-0.07930989445107177	0.015265676486872746	0.16526134138964965
chr2	2730000	2740000	-0.19302317301031105	-0.08125230262617414	0.001388262861679193	0.16796939398826205
chr2	2740000	2750000	-0.18637214296178384	-0.10970768550881266	-0.005500453330896466	0.1638396559591597
chr2	2750000	2760000	-0.13291005515190954	-0.09676677033163342	0.016825321172198638	0.16632442748564324
chr2	2760000	2770000	-0.13142364229472522	-0.09956767473289878	0.011684670582115517	0.159898056784986
chr2	2770000	2780000	-0.12564657915140306	-0.15314324499177706	-0.00562101573455728	0.15075452900804556
chr2	2780000	2790000	-0.22435566922204422	-0.16807960917099143	-0.008498333857929757	0.14004217293430674
chr2	2790000	2800000	-0.21340308405984987	-0.13531605843957423	-0.018174908057809903	0.13609399260115504
chr2	2800000	2810000	-0.12112701857419403	-0.1010426092520071	-0.012479293048745331	0.13632854688981424
chr2	2810000	2820000	-0.18171404866604807	-0.09864420360275397	-0.005447624056010592	0.1337011787921891
